L_data,iT_experimental,iT_simulated
2.5056,1.0036666666666667,0.9757034703340219
2.5092,1.0003333333333333,0.9758496324195698
2.5128,1.007111111111111,0.9759952454517453
2.5164,1.007111111111111,0.9761403118470293
2.52,1.0104444444444445,0.9762848340094523
2.5236,1.007111111111111,0.9764288143306683
2.5272,1.0003333333333333,0.9765722551900258
2.5308,1.0036666666666667,0.9767151589546416
2.5343999999999998,0.990111111111111,0.9768575279794726
2.5380000000000003,1.0003333333333333,0.9769993646073863
2.5416,0.9833333333333333,0.9771406711692323
2.5452,0.9867777777777779,0.9772814499839129
2.5488,0.9867777777777779,0.9774217033584518
2.5524,0.9968888888888888,0.9775614335880647
2.556,0.9935555555555556,0.9777006429562277
2.5596,0.990111111111111,0.9778393337347474
2.5632,0.990111111111111,0.9779775081838267
2.5668,0.9867777777777779,0.9781151685521335
2.5704000000000002,0.990111111111111,0.9782523170768692
2.574,0.9867777777777779,0.9783889559838327
2.5776,0.990111111111111,0.9785250874874898
2.5812,0.9935555555555556,0.9786607137910378
2.5848,0.9935555555555556,0.9787958370864698
2.5883999999999996,0.9968888888888888,0.9789304595546421
2.592,1.0003333333333333,0.9790645833653373
2.5956,1.0036666666666667,0.9791982106773283
2.5992,1.007111111111111,0.9793313436384449
2.6028,1.0172222222222222,0.979463984385633
2.6064,1.0138888888888888,0.9795961350450203
2.61,1.0172222222222222,0.979727797731979
2.6136,1.0138888888888888,0.9798589745511869
2.6172000000000004,1.007111111111111,0.9799896675966893
2.6208,1.007111111111111,0.9801198789519613
2.6244,1.0003333333333333,0.9802496106899681
2.628,1.0036666666666667,0.9803788648732255
2.6316,0.9935555555555556,0.9805076435538602
2.6351999999999998,0.9968888888888888,0.9806359487736707
2.6388,0.9867777777777779,0.9807637825641844
2.6424000000000003,0.9968888888888888,0.9808911469467195
2.6460000000000004,0.9968888888888888,0.9810180439324414
2.6496,0.9968888888888888,0.9811444755224215
2.6532,0.9935555555555556,0.981270443707697
2.6568,0.990111111111111,0.9813959504693254
2.6604,0.990111111111111,0.9815209977784435
2.6639999999999997,0.9867777777777779,0.9816455875963253
2.6675999999999997,0.9968888888888888,0.9817697218744353
2.6712000000000002,0.9867777777777779,0.9818934025544878
2.6748000000000003,0.9935555555555556,0.9820166315685002
2.6784,0.9968888888888888,0.9821394108388501
2.682,0.9968888888888888,0.9822617422783299
2.6856,1.007111111111111,0.9823836277902004
2.6892,1.007111111111111,0.9825050692682462
2.6927999999999996,1.0138888888888888,0.9826260685968305
2.6963999999999997,1.0172222222222222,0.9827466276509467
2.7,1.0172222222222222,0.9828667482962725
2.7036000000000002,1.0172222222222222,0.9829864323892231
2.7072000000000003,1.0138888888888888,0.9831056817770053
2.7108,1.0138888888888888,0.9832244982976661
2.7144,1.0036666666666667,0.9833428837801481
2.718,1.007111111111111,0.9834608400443399
2.7216000000000005,1.0003333333333333,0.9835783689011264
2.7251999999999996,1.0003333333333333,0.9836954721524418
2.7288,0.9867777777777779,0.9838121515913184
2.7324,1.0003333333333333,0.9839284090019379
2.736,1.0003333333333333,0.9840442461596816
2.7396,0.9968888888888888,0.984159664831179
2.7432,1.0003333333333333,0.9842746667743587
2.7468,0.9935555555555556,0.9843892537384955
2.7504000000000004,0.9935555555555556,0.9845034274642617
2.7539999999999996,0.990111111111111,0.9846171896837728
2.7576,0.9968888888888888,0.9847305421206386
2.7612,0.9968888888888888,0.9848434864900072
2.7648,0.9935555555555556,0.984956024498617
2.7683999999999997,1.0003333333333333,0.9850681578448405
2.772,0.9968888888888888,0.985179888218733
2.7756,1.0036666666666667,0.9852912173020778
2.7792000000000003,1.007111111111111,0.9854021467684353
2.7828,1.0206666666666666,0.9855126782831855
2.7864,1.0172222222222222,0.9856228135035755
2.79,1.024,0.9857325540787667
2.7936,1.024,0.9858419016498765
2.7972,1.0206666666666666,0.9859508578500266
2.8007999999999997,1.0206666666666666,0.9860594243043843
2.8044,1.0104444444444445,0.9861676026302102
2.8080000000000003,1.0104444444444445,0.9862753944369
2.8116000000000003,1.007111111111111,0.9863828013260292
2.8152,1.007111111111111,0.9864898248913964
2.8188,1.0003333333333333,0.986596466719067
2.8224,1.0036666666666667,0.9867027283874146
2.826,1.007111111111111,0.9868086114671666
2.8295999999999997,1.0036666666666667,0.9869141175214438
2.8331999999999997,1.0003333333333333,0.9870192481058049
2.8368,1.0003333333333333,0.9871240047682858
2.8404000000000003,1.0036666666666667,0.9872283890494442
2.844,1.0003333333333333,0.9873324024823991
2.8476,0.9968888888888888,0.9874360465928724
2.8512,0.9968888888888888,0.9875393228992302
2.8548,1.0003333333333333,0.987642232912523
2.8583999999999996,1.0003333333333333,0.9877447781365257
2.862,1.0036666666666667,0.9878469600677792
2.8656,1.0104444444444445,0.9879487801956288
2.8692,1.007111111111111,0.9880502400022646
2.8728,1.0172222222222222,0.9881513409627606
2.8764,1.0138888888888888,0.9882520845451139
2.88,1.024,0.9883524722102845
2.8836,1.024,0.9884525054122324
2.8872000000000004,1.024,0.9885521855979563
2.8908,1.024,0.9886515142075342
2.8944,1.0138888888888888,0.9887504926741575
2.898,1.0172222222222222,0.9888491224241722
2.9016,1.0036666666666667,0.9889474048771145
2.9052,1.0104444444444445,0.9890453414457483
2.9088,1.0003333333333333,0.9891429335361024
2.9124,1.0036666666666667,0.989240182547508
2.9160000000000004,1.0036666666666667,0.989337089872634
2.9196,1.0036666666666667,0.989433656897525
2.9232,1.0036666666666667,0.989529885001635
2.9268,1.0003333333333333,0.9896257755578666
2.9304,1.0003333333333333,0.9897213299326033
2.9339999999999997,1.0003333333333333,0.989816549485748
2.9375999999999998,1.0036666666666667,0.9899114355707554
2.9412000000000003,0.9968888888888888,0.9900059895346708
2.9448000000000003,1.0003333333333333,0.9901002127181596
2.9484,0.9968888888888888,0.9901941064555478
2.952,1.0003333333333333,0.9902876720748525
2.9556,1.007111111111111,0.9903809108978165
2.9592,1.007111111111111,0.9904738242399442
2.9627999999999997,1.0206666666666666,0.9905664134105341
2.9663999999999997,1.0172222222222222,0.9906586797127113
2.97,1.024,0.9907506244434635
2.9736000000000002,1.024,0.9908422488936726
2.9772000000000003,1.0274444444444444,0.9909335543481463
2.9808,1.024,0.9910245420856545
2.9844,1.0138888888888888,0.9911152133789591
2.988,1.0172222222222222,0.9912055694948462
2.9916,1.0104444444444445,0.9912956116941598
2.9951999999999996,1.0138888888888888,0.9913853412318334
2.9988,1.0036666666666667,0.9914747593569215
3.0024,1.007111111111111,0.9915638673126309
3.0060000000000002,1.0036666666666667,0.9916526663363526
3.0096,1.0104444444444445,0.991741157659693
3.0132,1.007111111111111,0.9918293425085047
3.0168,1.007111111111111,0.9919172221029172
3.0204000000000004,1.0104444444444445,0.992004797657369
3.0239999999999996,1.0036666666666667,0.9920920703806357
3.0276,1.007111111111111,0.9921790414758618
3.0312,1.0003333333333333,0.992265712140591
3.0348,1.0036666666666667,0.9923520835667953
3.0383999999999998,1.0036666666666667,0.9924381569409045
3.042,1.0036666666666667,0.992523933443838
3.0456,1.007111111111111,0.9926094142510311
3.0492000000000004,1.0104444444444445,0.9926946005324665
3.0527999999999995,1.0138888888888888,0.9927794934527021
3.0564,1.0172222222222222,0.9928640941709007
3.06,1.0206666666666666,0.9929484038408573
3.0636,1.024,0.9930324236110311
3.0672,1.0274444444444444,0.9931161546245685
3.0707999999999998,1.0274444444444444,0.993199598019336
3.0744,1.0206666666666666,0.9932827549279462
3.0780000000000003,1.0206666666666666,0.9933656264777847
3.0816000000000003,1.0138888888888888,0.9934482137910409
3.0852,1.0138888888888888,0.9935305179847315
3.0888,1.007111111111111,0.9936125401707323
3.0924,1.0104444444444445,0.9936942814558001
3.096,0.9968888888888888,0.993775742941605
3.0995999999999997,1.0104444444444445,0.9938569257247545
3.1031999999999997,1.007111111111111,0.9939378308968199
3.1068000000000002,1.0036666666666667,0.9940184595443639
3.1104000000000003,1.007111111111111,0.9940988127489672
3.114,1.007111111111111,0.9941788915872533
3.1176,1.0036666666666667,0.9942586971309166
3.1212,0.9968888888888888,0.9943382304467465
3.1248,1.0003333333333333,0.9944174925966538
3.1283999999999996,1.0003333333333333,0.9944964846376975
3.1319999999999997,1.0003333333333333,0.994575207622108
3.1356,1.007111111111111,0.9946536625973148
3.1392,1.0036666666666667,0.994731850605969
3.1428,1.0104444444444445,0.9948097726859711
3.1464,1.0138888888888888,0.9948874298704949
3.15,1.024,0.9949648231880102
3.1536,1.0206666666666666,0.9950419536623111
3.1572000000000005,1.024,0.9951188223125375
3.1608,1.024,0.9951954301532001
3.1644,1.024,0.995271778194206
3.168,1.0206666666666666,0.9953478674408801
3.1716,1.0138888888888888,0.9954236988939916
3.1752,1.0172222222222222,0.9954992735497759
3.1788,1.007111111111111,0.995574592399959
3.1824,1.0138888888888888,0.9956496564317806
3.1860000000000004,0.9968888888888888,0.9957244666280182
3.1896,1.0104444444444445,0.9957990239670091
3.1932,1.007111111111111,0.9958733294226747
3.1968,1.0104444444444445,0.9959473839645414
3.2004,1.007111111111111,0.9960211885577666
3.2039999999999997,1.0036666666666667,0.9960947441631575
3.2076,1.007111111111111,0.9961680517371976
3.2112,1.0003333333333333,0.9962411122320649
3.2148000000000003,1.0036666666666667,0.9963139265956586
3.2184,1.0003333333333333,0.9963864957716173
3.222,1.007111111111111,0.9964588206993431
3.2256,1.007111111111111,0.996530902314023
3.2292,1.0104444444444445,0.9966027415466504
3.2327999999999997,1.0138888888888888,0.9966743393240469
3.2363999999999997,1.0138888888888888,0.996745696568885
3.24,1.024,0.9968168141997066
3.2436000000000003,1.024,0.9968876931309468
3.2472000000000003,1.0307777777777778,0.9969583342729544
3.2508,1.0307777777777778,0.9970287385320117
3.2544,1.0274444444444444,0.9970989068103572
3.258,1.0274444444444444,0.9971688400062044
3.2616,1.0206666666666666,0.9972385390137654
3.2651999999999997,1.0274444444444444,0.9973080047232665
3.2688,1.0104444444444445,0.997377238020975
3.2724,1.0172222222222222,0.997446239789213
3.2760000000000002,1.007111111111111,0.9975150109063826
3.2796,1.0036666666666667,0.9975835522469831
3.2832,1.0172222222222222,0.9976518646816322
3.2868,1.0104444444444445,0.997719949077085
3.2904,1.0138888888888888,0.9977878062962543
3.2939999999999996,1.0138888888888888,0.9978554371982294
3.2976,1.0138888888888888,0.9979228426382976
3.3012,1.007111111111111,0.9979900234679604
3.3048,1.007111111111111,0.9980569805349555
3.3084,1.007111111111111,0.9981237146832745
3.312,1.007111111111111,0.9981902267531824
3.3156,1.007111111111111,0.9982565175812366
3.3192000000000004,1.007111111111111,0.9983225880003053
3.3227999999999995,1.0138888888888888,0.9983884388395868
3.3264,1.0138888888888888,0.9984540709246271
3.33,1.0274444444444444,0.9985194850773401
3.3336,1.024,0.9985846821160235
3.3372,1.0342222222222222,0.9986496628553797
3.3407999999999998,1.0342222222222222,0.9987144281065324
3.3444,1.0307777777777778,0.9987789786770452
3.3480000000000003,1.0307777777777778,0.9988433153709392
3.3516000000000004,1.0206666666666666,0.998907438988711
3.3552,1.0274444444444444,0.9989713503273514
3.3588,1.0138888888888888,0.9990350501803604
3.3624,1.0206666666666666,0.9990985393377693
3.366,1.0138888888888888,0.9991618185861528
3.3695999999999997,1.0138888888888888,0.9992248887086508
3.3731999999999998,1.0104444444444445,0.9992877504849831
3.3768000000000002,1.0138888888888888,0.9993504046914675
3.3804000000000003,1.0104444444444445,0.9994128521010373
3.384,1.0104444444444445,0.9994750934832568
3.3876,1.0138888888888888,0.9995371296043395
3.3912,1.0104444444444445,0.999598961227165
3.3948,1.0104444444444445,0.9996605891112937
3.3983999999999996,1.007111111111111,0.9997220140129869
3.4019999999999997,1.007111111111111,0.9997832366852198
3.4056,1.0138888888888888,0.9998442578777
3.4092000000000002,1.0138888888888888,0.9999050783368832
3.4128,1.0172222222222222,0.999965698805989
3.4164,1.0172222222222222,1.000026120025018
3.42,1.024,1.0000863427307665
3.4236,1.0274444444444444,1.000146367656844
3.4272000000000005,1.0342222222222222,1.0002061955336885
3.4307999999999996,1.0307777777777778,1.0002658270885814
3.4344,1.0307777777777778,1.0003252630456643
3.438,1.0342222222222222,1.0003845041259538
3.4416,1.0307777777777778,1.0004435510473582
3.4452,1.0307777777777778,1.0005024045246913
3.4488,1.0206666666666666,1.0005610652696881
3.4524,1.0274444444444444,1.0006195339910224
3.4560000000000004,1.0138888888888888,1.0006778113943184
3.4596,1.024,1.0007358981821681
3.4632,1.007111111111111,1.000793795054145
3.4668,1.0138888888888888,1.0008515027068208
3.4704,1.0172222222222222,1.0009090218337782
3.4739999999999998,1.0138888888888888,1.0009663531256268
3.4776,1.0172222222222222,1.0010234972700172
3.4812,1.0104444444444445,1.0010804549516565
3.4848000000000003,1.0138888888888888,1.0011372268523222
3.4884,1.007111111111111,1.0011938136508758
3.492,1.0104444444444445,1.0012502160232786
3.4956,1.0104444444444445,1.0013064346426048
3.4992,1.0138888888888888,1.0013624701790573
3.5027999999999997,1.0172222222222222,1.0014183232999798
3.5063999999999997,1.0172222222222222,1.0014739946698719
3.51,1.024,1.0015294849504028
3.5136000000000003,1.024,1.0015847948004253
3.5172000000000003,1.0307777777777778,1.00163992487599
3.5208,1.0375555555555556,1.0016948758303579
3.5244,1.041,1.0017496483140154
3.528,1.0342222222222222,1.0018042429746865
3.5316,1.0375555555555556,1.001858660457347
3.5351999999999997,1.0342222222222222,1.0019129014042392
3.5388,1.0307777777777778,1.0019669664548818
3.5424,1.0274444444444444,1.0020208562460873
3.5460000000000003,1.0172222222222222,1.0020745714119716
3.5496,1.024,1.0021281125839703
3.5532,1.0138888888888888,1.0021814803908489
3.5568,1.0138888888888888,1.0022346754587177
3.5604,1.0172222222222222,1.0022876984110436
3.5639999999999996,1.024,1.0023405498686644
3.5676,1.0138888888888888,1.0023932304497996
3.5712,1.0172222222222222,1.0024457407700642
3.5748,1.0172222222222222,1.0024980814424818
3.5784,1.0104444444444445,1.0025502530774963
3.582,1.0138888888888888,1.0026022562829846
3.5856,1.0104444444444445,1.0026540916642686
3.5892,1.0104444444444445,1.0027057598241291
3.5927999999999995,1.0138888888888888,1.0027572613628162
3.5964,1.0172222222222222,1.0028085968780627
3.6,1.0206666666666666,1.002859766965096
